date,link,titles,news_date,category
https://www.nytimes.com/issue/todayspaper/2019/06/08/todays-new-york-times,/2019/06/07/us/politics/biden-abortion-hyde-amendment.html,"Behind Biden’s Reversal on Hyde Amendment: Lobbying, Backlash and an Ally’s Call",2019/06/08,us
https://www.nytimes.com/issue/todayspaper/2019/06/08/todays-new-york-times,/2019/06/07/us/alabama-university-culverhouse-donation.html,University of Alabama Returns Largest-Ever Gift to Donor,2019/06/08,us
https://www.nytimes.com/issue/todayspaper/2019/06/08/todays-new-york-times,/2019/06/07/us/minneapolis-police-sentencing-mohamed-noor.html,Somali-American Police Officer Sentenced to 12.5 Years in Death of Minneapolis Woman,2019/06/08,us
https://www.nytimes.com/issue/todayspaper/2019/06/09/todays-new-york-times,/2019/06/08/us/politics/trump-mexico-deal-tariffs.html,Mexico Agreed to Take Border Actions Months Before Trump Announced Tariff Deal,2019/06/09,us
https://www.nytimes.com/issue/todayspaper/2019/06/09/todays-new-york-times,/2019/06/08/upshot/politicians-draw-clear-lines-on-abortion-their-parties-are-not-so-unified.html,Politicians Draw Clear Lines on Abortion. Their Parties Are Not So Unified.,2019/06/09,upshot
https://www.nytimes.com/issue/todayspaper/2019/06/09/todays-new-york-times,/interactive/2019/06/08/technology/youtube-radical.html,The Making of a YouTube Radical,2019/06/09,technology
https://www.nytimes.com/issue/todayspaper/2019/06/09/todays-new-york-times,/2019/06/09/us/politics/a-drama-of-trumps-own-making-ends-with-a-familiar-hero.html,A Drama of Trump’s Own Making Ends With a Familiar Hero,2019/06/09,us
https://www.nytimes.com/issue/todayspaper/2019/06/09/todays-new-york-times,/2019/06/08/nyregion/nicky-barnes-dead.html,"Nicky Barnes, ‘Mr. Untouchable’ of Heroin Dealers, Is Dead at 78",2019/06/09,nyregion
https://www.nytimes.com/issue/todayspaper/2019/06/09/todays-new-york-times,/2019/06/09/world/asia/japan-day-care.html,Japan Desperately Needs More Day Care Workers. New Mothers Need Not Apply.,2019/06/09,world
https://www.nytimes.com/issue/todayspaper/2019/06/09/todays-new-york-times,/2019/06/08/business/economy/china-huawei-trump.html,China Summons Tech Giants to Warn Against Cooperating With Trump Ban,2019/06/09,business
https://www.nytimes.com/issue/todayspaper/2019/06/09/todays-new-york-times,/2019/06/08/business/trump-economy-national-security.html,"Trump Mixes Economic and National Security, Plunging the U.S. Into Multiple Fights",2019/06/09,business
https://www.nytimes.com/issue/todayspaper/2019/06/09/todays-new-york-times,/2019/06/08/us/college-protests-dobetter.html,New Wave of Student Activism Presses Colleges on Sexual Assault,2019/06/09,us
https://www.nytimes.com/issue/todayspaper/2019/06/09/todays-new-york-times,/2019/06/06/business/nba-wealth-manager-klay-thompson-joe-mclean.html,Meet the Money Whisperer to the Super-Rich N.B.A. Elite,2019/06/09,business
https://www.nytimes.com/issue/todayspaper/2019/06/09/todays-new-york-times,/2019/06/08/sports/french-open-ashleigh-barty-marketa-vondrousova.html,Ashleigh Barty Wins the French Open for Her First Grand Slam Singles Title,2019/06/09,sports
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/09/us/politics/who-is-william-barr.html,People Are Trying to Figure Out William Barr. He’s Busy Stockpiling Power.,2019/06/10,us
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/09/world/africa/sudan-protest-crackdown.html,"Sudan Protesters, Devastated but Defiant, Regroup Underground After Crackdown",2019/06/10,world
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/09/world/asia/hong-kong-extradition-protest.html,Hong Kong March: Vast Protest of Extradition Bill Shows Fear of Eroding Freedoms,2019/06/10,world
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/09/us/politics/john-dowd-voice-mail.html,"Trump Lawyer’s Message Was a Clue for Mueller, Who Set It Aside",2019/06/10,us
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/09/nyregion/new-york-group-home-abuse.html,Residents Cowered While Workers at a Group Home Smacked and Pushed Them,2019/06/10,nyregion
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/interactive/2019/06/09/us/politics/2020-democractic-candidates-ages.html,"How Old Should a President Be? With So Many Choices, Democrats Are Sharply Divided",2019/06/10,us
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/09/us/portland-climate-change.html,"As Students Clamor for More on Climate Change, Portland Heeds the Call",2019/06/10,us
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/10/us/border-migrants-medical-health-doctors.html,"Migrants in Custody at Hospitals Are Treated Like Felons, Doctors Say",2019/06/10,us
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/09/world/middleeast/saudi-teenager-death-sentence.html,Saudi Teenager Faces Death Sentence for Acts When He Was 10,2019/06/10,world
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/09/world/americas/pride-flags-us-embassies.html,Pride Flags and Foreign Policy: U.S. Diplomats See Shift on Gay Rights,2019/06/10,world
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/10/nyregion/rent-laws-landlords-strategy.html,Inside the Stealth Campaign for ‘Responsible Rent Reform’,2019/06/10,nyregion
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/09/sports/stanley-cup-st-louis-blues-boston-bruins.html,Stanley Cup Finals Headed to Game 7 After Bruins Wallop Blues,2019/06/10,sports
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/09/sports/french-open-rafael-nadal-dominic-thiem.html,"Rafael Nadal, Pillar of Roland Garros, Wins the French Open for the 12th Time",2019/06/10,sports
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/10/sports/suiting-up-hockeys-stars-one-stitch-at-a-time.html,"Suiting Up Hockey’s Stars, One Stitch at a Time",2019/06/10,sports
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/09/business/wall-street-federal-reserve-interest-rates.html,"Wall Street Asks When, Not if, the Fed Will Cut Interest Rates",2019/06/10,business
https://www.nytimes.com/issue/todayspaper/2019/06/10/todays-new-york-times,/2019/06/09/business/dealbook/united-technologies-raytheon-deal.html,United Technologies and Raytheon to Combine Into Aerospace and Military Giant,2019/06/10,business
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/us/politics/mueller-judiciary-committee.html,Justice Dept. Agrees to Turn Over Key Mueller Evidence to House,2019/06/11,us
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/us/politics/trump-mexico-tariffs-china.html,"Trump Says Mexico Tariffs Worked, Emboldening Trade Fight With China",2019/06/11,us
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/technology/big-tech-antitrust-scrutiny.html,Anger at Big Tech Unites Noodle Pullers and Code Writers,2019/06/11,technology
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/us/southern-baptist-convention-sex-abuse.html,Her Evangelical Megachurch Was Her World. Then Her Daughter Said She Was Molested by a Minister.,2019/06/11,us
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/nyregion/pilot-dies-helicopter-crash.html,Pilot Is Killed in Helicopter Crash on Roof of New York City Building,2019/06/11,nyregion
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/us/flooding-river-shipping.html,Paralysis on America’s Rivers: There’s Too Much Water,2019/06/11,us
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/us/politics/elizabeth-warren-2020-policies-platform.html,"Elizabeth Warren Has Lots of Plans. Together, They Would Remake the Economy.",2019/06/11,us
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/us/politics/immigration-mexico-deal-trump.html,"No Secret Immigration Deal Exists With U.S., Mexico’s Foreign Minister Says",2019/06/11,us
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/world/asia/sewol-ferry-accident.html,An Overloaded Ferry Flipped and Drowned Hundreds of Schoolchildren. Could It Happen Again?,2019/06/11,world
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/world/asia/hong-kong-carrie-lam-extradition.html,"Hong Kong Leader, Carrie Lam, Says She Won’t Back Down on Extradition Bill",2019/06/11,world
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/nyregion/stonewall-riots-apology-nypd.html,The Story Behind the Police Commissioner’s Handwritten Stonewall Apology,2019/06/11,nyregion
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/business/economy/trump-attacks-fed-interest-rates.html,"Trump Renews Attacks on Fed, Putting Central Bank in a Bind",2019/06/11,business
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/11/technology/online-dark-web-drug-markets.html,Dark Web Drug Sellers Dodge Police Crackdowns,2019/06/11,technology
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/interactive/2019/06/10/climate/dengue-mosquito-spread-map.html,"How Dengue, a Deadly Mosquito-Borne Disease, Could Spread in a Warming World",2019/06/11,climate
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/us/politics/customs-data-breach.html,Border Agency’s Images of Travelers Stolen in Hack,2019/06/11,us
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/sports/warriors-raptors.html,How the Warriors Survived Game 5 of the N.B.A. Finals,2019/06/11,sports
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/sports/thailand-uswnt-womens-world-cup.html,Thailand’s World Cup Formula: A Wealthy Donor and a Rival’s Doping,2019/06/11,sports
https://www.nytimes.com/issue/todayspaper/2019/06/11/todays-new-york-times,/2019/06/10/sports/tennis-women-men-french-open.html,"While the Women’s Game Is in Upheaval, the Big 3 Men Still Dominate",2019/06/11,sports
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/nyregion/rent-protection-regulation.html,Landmark Deal Reached on Rent Protections for Tenants in N.Y.,2019/06/12,nyregion
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/business/sprint-tmobile-merger.html,Sprint and T-Mobile Merger Faces New Hurdle With Lawsuit by States,2019/06/12,business
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/us/california-ranch-wildfire-wasp-nest.html,He Tried to Plug a Wasp Nest. He Ended Up Sparking California’s Biggest Wildfire.,2019/06/12,us
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/us/politics/iowa-trump-biden.html,Trump and Biden Get Personal in Iowa Skirmish,2019/06/12,us
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/us/israel-birthright-jews-protests.html,"Birthright Trips, a Rite of Passage for Many Jews, Are Now a Target of Protests",2019/06/12,us
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/world/americas/brazil-cuba-doctors-jair-bolsonaro.html,"Brazil Fails to Replace Cuban Doctors, Hurting Health Care of 28 Million",2019/06/12,world
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/sports/uswnt-thailand-score.html,U.S. Takes Apart Thailand and the Record Book at the Women’s World Cup,2019/06/12,sports
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/world/asia/hong-kong-protest.html,Hong Kong Residents Block Roads to Protest Extradition Bill,2019/06/12,world
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/world/europe/budapest-danube-crash.html,"Before Fatal Boat Crash in Budapest, Safety Warnings Went Unheeded",2019/06/12,world
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/us/politics/trump-mexico-deal.html,"Trump Brags About Mexico Deal, but Reveals No Details",2019/06/12,us
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/us/state-legislatures-partisan-polarized.html,"With Most States Under One Party’s Control, America Grows More Divided",2019/06/12,us
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/12/nyregion/surrogate-pregnancy-law-ny.html,Surrogate Pregnancy Battle Pits Progressives Against Feminists,2019/06/12,nyregion
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/theater/review-in-central-park-a-much-ado-about-something-big.html,"Review: In Central Park, a ‘Much Ado’ About Something Big",2019/06/12,theater
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/arts/design/david-hockney-bigger-splash.html,Seeking the Real David Hockney Through Fact and Fiction,2019/06/12,arts
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/12/business/trade-war-us-china-tourism.html,Chinese Tourists’ U.S. Spending Has Plunged. The Trade War May Be to Blame.,2019/06/12,business
https://www.nytimes.com/issue/todayspaper/2019/06/12/todays-new-york-times,/2019/06/11/sports/durant-achilles.html,Kevin Durant’s Injury Overshadows Warriors Win,2019/06/12,sports
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/us/politics/russia-investigation-cia.html,Justice Dept. Seeks to Question C.I.A. in Its Own Russia Investigation,2019/06/13,us
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/world/asia/hong-kong-china.html,"In Battle for Hong Kong, the Field Has Tilted Toward Beijing",2019/06/13,world
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/us/politics/us-census-2020-trump.html,Census Fight Grows as House Panel Backs Contempt and Trump Asserts Privilege,2019/06/13,us
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/nyregion/landlord-rent-protection-regulation.html,Titans of Real Estate in ‘Shock’ Over New York Rent Law Deal,2019/06/13,nyregion
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/nyregion/nyc-taxi-medallions.html,"Facing Ruin, Taxi Drivers to Get $10 Million Break and Loan Safeguards",2019/06/13,nyregion
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/us/opioids-ohio-minford.html,Inside the Elementary School Where Drug Addiction Sets the Curriculum,2019/06/13,us
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/us/stanford-coach-college-admissions-scandal.html,Stanford Coach Avoids Prison in Admissions Scandal. Have Colleges Avoided Blame?,2019/06/13,us
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/movies/sylvia-miles-death.html,"Sylvia Miles, Actress With a Flair for the Flamboyant, Dies at 94",2019/06/13,movies
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/world/asia/japan-abe-iran.html,Shinzo Abe’s Latest Diplomatic Long Shot: Peacemaking in Iran,2019/06/13,world
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/nyregion/dog-hoarder-new-jersey.html,188 Sickly Dogs Hoarded by a One-Time Top Breeder at Westminster,2019/06/13,nyregion
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/business/social-security-shortfall-2020.html,Social Security Is Staring at Its First Real Shortfall in Decades,2019/06/13,business
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/sports/st-louis-blues-stanley-cup.html,"St. Louis Blues Claim the Stanley Cup, Ending a 52-Year Wait",2019/06/13,sports
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/13/sports/golden-state-warriors-oracle-oakland.html,A Basketball Mecca That Just Needed a Name,2019/06/13,sports
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/style/forest-burial-death.html,Could Trees Be the New Gravestones?,2019/06/13,style
https://www.nytimes.com/issue/todayspaper/2019/06/13/todays-new-york-times,/2019/06/12/theater/ali-stroker-oklahoma-tony.html,Ali Stroker on Winning the Tony: ‘I Was Meant to Be in This Seat’,2019/06/13,theater
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/world/middleeast/oil-tanker-attack-gulf-oman.html,"Tankers Are Attacked in Mideast, and U.S. Says Video Shows Iran Was Involved",2019/06/14,world
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/us/politics/iran-oil-tanker-attack-mine.html,"After Placing Blame for Attacks, Trump Faces Difficult Choices on Confronting Iran",2019/06/14,us
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/us/politics/trump-russia-campaign-help.html,Trump Is Assailed for Saying He Would Take Campaign Help From Russia,2019/06/14,us
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/world/asia/india-heat-wave-deaths.html,"India Heat Wave, Soaring Up to 123 Degrees, Has Killed at Least 36",2019/06/14,world
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/upshot/missing-2020-debate-democrats-bullock.html,Cut From the Debate? It Doesn’t Mean a Candidate Can’t Matter,2019/06/14,upshot
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/world/asia/hong-kong-xi-jinping-china.html,Hong Kong Protests Raise Stakes for Xi’s Hard-Line Agenda,2019/06/14,world
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/nyregion/measles-vaccinations-new-york.html,Measles Outbreak: N.Y. Eliminates Religious Exemptions for Vaccinations,2019/06/14,nyregion
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/sports/warriors-raptors.html,How the Raptors Won Their First N.B.A. Championship,2019/06/14,sports
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/us/politics/elizabeth-warren-pete-buttigieg-2020.html,How Pete Buttigieg and Elizabeth Warren Cracked the Code of the 2020 Race,2019/06/14,us
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/sports/formiga-brazil-womens-world-cup.html,Formiga Isn’t Going Anywhere,2019/06/14,sports
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/sports/blues-stanley-cup.html,"St. Louis Celebrates, Leaving Other Cities to Sing the Title Drought Blues",2019/06/14,sports
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/world/europe/boris-johnson-conservative-party-uk.html,Boris Johnson Shows Strength in Conservative Leadership Contest,2019/06/14,world
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/world/europe/amanda-knox-italy.html,Amanda Knox Returns to Italy for First Time Since Her Acquittal,2019/06/14,world
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/world/australia/christchurch-shootings-not-guilty-plea.html,New Zealand Mosque Killing Suspect Pleads Not Guilty,2019/06/14,world
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/health/depo-provera-hiv-africa.html,"Depo-Provera, an Injectable Contraceptive, Does Not Raise H.I.V. Risk",2019/06/14,health
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/us/politics/sarah-sanders-leaving-white-house.html,Sarah Huckabee Sanders Leaving White House at the End of the Month,2019/06/14,us
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/us/politics/kellyanne-conway-hatch-act.html,Trump Is Urged to Fire Kellyanne Conway for Hatch Act Violations,2019/06/14,us
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/nyregion/nyc-homeless-shelters-transfers.html,"Shuffled Among Homeless Shelters, and Not Told Why",2019/06/14,nyregion
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/arts/dance/alvin-ailey-ounce-of-faith-review.html,"Review: At Ailey, an Overdone Ode to Inspiration and Education",2019/06/14,arts
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/13/movies/the-dead-dont-die-review.html,‘The Dead Don’t Die’ Review: Zombies Gobbling Up Scraps of Pop Culture,2019/06/14,movies
https://www.nytimes.com/issue/todayspaper/2019/06/14/todays-new-york-times,/2019/06/14/technology/virtual-assistants-privacy.html,Stanford Team Aims at Alexa and Siri With a Privacy-Minded Alternative,2019/06/14,technology
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/us/politics/trump-iran-tanker-hormuz.html,U.S. Puts Iran on Notice and Weighs Response to Attack on Oil Tankers,2019/06/15,us
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/us/politics/trump-iran-credibility.html,"As Trump Accuses Iran, He Has One Problem: His Own Credibility",2019/06/15,us
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/health/ebola-congo.html,"For the Third Time, W.H.O. Declines to Declare the Ebola Outbreak an Emergency",2019/06/15,health
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/us/politics/democratic-debates-2020.html,The Democratic Debate Lineups Are Set. Here’s What to Expect.,2019/06/15,us
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/business/china-ge-siemens-bribery-medical-devices.html,Bribes and Backdoor Deals Help Foreign Firms Sell to China’s Hospitals,2019/06/15,business
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/us/politics/harriet-tubman-bill.html,See a Design of the Harriet Tubman $20 Bill That Mnuchin Delayed,2019/06/15,us
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/business/eu-elections-russia-misinformation.html,"Russia Sought to Use Social Media to Influence E.U. Vote, Report Finds",2019/06/15,business
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/arts/metoo-movement-nda.html,"Despite #MeToo Glare, Efforts to Ban Secret Settlements Stop Short",2019/06/15,arts
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/world/asia/carrie-lam-hong-kong.html,Carrie Lam: A ‘Good Fighter’ in the Crisis Over the Hong Kong Extradition Bill,2019/06/15,world
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/world/europe/alma-deutscher-prodigy-mozart.html,"A Musical Prodigy? Sure, but Don’t Call Her ‘a New Mozart’",2019/06/15,world
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/us/iowa-gay-pride-2020-democrats.html,‘I Live This Every Day’: Portraits of Pride in Iowa,2019/06/15,us
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/us/st-louis-prosecutor-kim-gardner.html,The St. Louis Prosecutor Went After the Establishment. Now the Tables Are Turned.,2019/06/15,us
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/technology/facebook-hate-speech-rohingya-india.html,"When Rohingya Refugees Fled to India, Hate on Facebook Followed",2019/06/15,technology
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/arts/television/euphoria-review-hbo.html,‘Euphoria’ Review: HBO Raises the Stakes on Teenage Transgression,2019/06/15,arts
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/12/arts/television/dad-jokes.html,A Dad Defends Dad Jokes,2019/06/15,arts
https://www.nytimes.com/issue/todayspaper/2019/06/15/todays-new-york-times,/2019/06/14/sports/raptors-champions.html,"New Coach, New Star: The Raptors Made All the Right Moves",2019/06/15,sports
https://www.nytimes.com/issue/todayspaper/2019/06/16/todays-new-york-times,/2019/06/15/world/middleeast/trump-iran-hard-liners.html,"In Face-Off With Iran, Escalation May Depend on Who Prevails Inside Washington and Tehran",2019/06/16,world
https://www.nytimes.com/issue/todayspaper/2019/06/16/todays-new-york-times,/2019/06/15/world/asia/china-hong-kong-politics.html,How Hong Kong’s Leader Made the Biggest Political Retreat by China Under Xi,2019/06/16,world
https://www.nytimes.com/issue/todayspaper/2019/06/16/todays-new-york-times,/2019/06/15/us/politics/abortion-debate-pennsylvania.html,"As Passions Flare in Abortion Debate, Many Americans Say ‘It’s Complicated’",2019/06/16,us
https://www.nytimes.com/issue/todayspaper/2019/06/16/todays-new-york-times,/2019/06/15/us/politics/trump-cyber-russia-grid.html,U.S. Escalates Online Attacks on Russia’s Power Grid,2019/06/16,us
https://www.nytimes.com/issue/todayspaper/2019/06/16/todays-new-york-times,/2019/06/16/sports/andy-ruiz-boxing-joshua.html,Andy Ruiz Jr. Shocked the Boxing World. But Not His Hometown.,2019/06/16,sports
https://www.nytimes.com/issue/todayspaper/2019/06/16/todays-new-york-times,/2019/06/15/world/asia/hong-kong-murder-taiwan-extradition.html,The Murder Case That Lit the Fuse in Hong Kong,2019/06/16,world
https://www.nytimes.com/issue/todayspaper/2019/06/16/todays-new-york-times,/2019/06/16/us/politics/democratic-candidates-fathers-day.html,"‘Who’s Taking Care of the Kids?’ Is Finally a Question for Dads on the Trail, Too",2019/06/16,us
https://www.nytimes.com/issue/todayspaper/2019/06/16/todays-new-york-times,/2019/06/15/arts/music/franco-zeffirelli-dead.html,"Franco Zeffirelli, Italian Director With Taste for Excess, Dies at 96",2019/06/16,arts
https://www.nytimes.com/issue/todayspaper/2019/06/16/todays-new-york-times,/2019/06/14/business/reimann-jab-nazi-keurig-krispy-kreme.html,Nazis Killed Her Father. Then She Fell in Love With One.,2019/06/16,business
https://www.nytimes.com/issue/todayspaper/2019/06/16/todays-new-york-times,/interactive/2019/06/12/travel/traveling-europe-summer-crowds.html,6 Places in Europe Offering Shelter From the Crowds,2019/06/16,travel
https://www.nytimes.com/issue/todayspaper/2019/06/17/todays-new-york-times,/2019/06/16/world/asia/carrie-lam-hong-kong-protests.html,"Hong Kong Protesters Return to the Streets, Rejecting Leader’s Apology",2019/06/17,world
https://www.nytimes.com/issue/todayspaper/2019/06/17/todays-new-york-times,/2019/06/16/us/politics/trump-health-care-democrats-2020.html,Trump Wants to Neutralize Democrats on Health Care. Republicans Say Let It Go.,2019/06/17,us
https://www.nytimes.com/issue/todayspaper/2019/06/17/todays-new-york-times,/2019/06/16/us/baby-constantine-romania-migrants.html,The Youngest Child Separated From His Family at the Border Was 4 Months Old,2019/06/17,us
https://www.nytimes.com/issue/todayspaper/2019/06/17/todays-new-york-times,/2019/06/16/world/asia/hong-kong-xi-jinping.html,Hong Kong’s Retreat Chips Away at Xi Jinping’s Iron Image,2019/06/17,world
https://www.nytimes.com/issue/todayspaper/2019/06/17/todays-new-york-times,/2019/06/16/business/uber-eats-deliveroo-glovo-migrants.html,Food-Delivery Couriers Exploit Desperate Migrants in France,2019/06/17,business
https://www.nytimes.com/issue/todayspaper/2019/06/17/todays-new-york-times,/2019/06/17/nyregion/rent-regulation-nyc.html,Rent Laws’ Impact: Tenant Paradise or Return of the ‘Bronx Is Burning’?,2019/06/17,nyregion
https://www.nytimes.com/issue/todayspaper/2019/06/17/todays-new-york-times,/2019/06/16/us/politics/trump-polls.html,Trump Campaign to Purge Pollsters After Leak of Dismal Results,2019/06/17,us
